 2003  04  30   3790.000   
 2003  05  01   3560.000   
 2003  05  02   3480.000   
 2003  05  03   3400.000   
 2003  05  04   3350.000   
 2003  05  05   3380.000   
 2003  05  06   3280.000   
 2003  05  07   3210.000   
 2003  05  08   3100.000   
 2003  05  09   2970.000   
 2003  05  10   2900.000   
 2003  05  11   2870.000   
 2003  05  12   2890.000   
 2003  05  13   2910.000   
 2003  05  14   2950.000   
 2003  05  15   3030.000   
 2003  05  16   3130.000   
 2003  05  17   3380.000   
 2003  05  18   3490.000   
 2003  05  19   3320.000   
 2003  05  20   3150.000   
 2003  05  21   3020.000   
 2003  05  22   2970.000   
 2003  05  23   3040.000   
 2003  05  24   3330.000   
 2003  05  25   4010.000   
 2003  05  26   4340.000   
 2003  05  27   4750.000   
 2003  05  28   5700.000   
 2003  05  29   6450.000   
 2003  05  30   6640.000   
 2003  05  31   6670.000   
 2003  06  01   6840.000   
 2003  06  02   6880.000   
 2003  06  03   6800.000   
 2003  06  04   6800.000   
 2003  06  05   6930.000   
 2003  06  06   6990.000   
 2003  06  07   6860.000   
 2003  06  08   6760.000   
 2003  06  09   6700.000   
 2003  06  10   6820.000   
 2003  06  11   6910.000   
 2003  06  12   7110.000   
 2003  06  13   7300.000   
 2003  06  14   7300.000   
 2003  06  15   7070.000   
 2003  06  16   7050.000   
 2003  06  17   6950.000   
 2003  06  18   6700.000   
 2003  06  19   6330.000   
 2003  06  20   6090.000   
 2003  06  21   5980.000   
 2003  06  22   5970.000   
 2003  06  23   5950.000   
 2003  06  24   5810.000   
 2003  06  25   5650.000   
 2003  06  26   5510.000   
 2003  06  27   5380.000   
 2003  06  28   5270.000   
 2003  06  29   5280.000   
 2003  06  30   5450.000   
 2003  07  01   5430.000   
 2003  07  02   5330.000   
 2003  07  03   5370.000   
 2003  07  04   5520.000   
 2003  07  05   5610.000   
 2003  07  06   5500.000   
 2003  07  07   5460.000   
 2003  07  08   5400.000   
 2003  07  09   5180.000   
 2003  07  10   4940.000   
 2003  07  11   4820.000   
 2003  07  12   4780.000   
 2003  07  13   4760.000   
 2003  07  14   4500.000   E
 2003  07  15   4380.000   E
 2003  07  16   4300.000   E
 2003  07  17   4230.000   E
 2003  07  18   4200.000   E
 2003  07  19   4100.000   E
 2003  07  20   4000.000   E
 2003  07  21   3800.000   E
 2003  07  22   3740.000   A
 2003  07  23   3650.000   
 2003  07  24   3580.000   
 2003  07  25   3560.000   
 2003  07  26   3580.000   
 2003  07  27   3570.000   
 2003  07  28   3560.000   
 2003  07  29   3500.000   
 2003  07  30   3430.000   
 2003  07  31   3430.000   
 2003  08  01   3480.000   
 2003  08  02   3420.000   
 2003  08  03   3390.000   
 2003  08  04   3340.000   
 2003  08  05   3290.000   
 2003  08  06   3250.000   
 2003  08  07   3170.000   
 2003  08  08   3090.000   
 2003  08  09   3070.000   
 2003  08  10   3150.000   
 2003  08  11   3220.000   
 2003  08  12   3200.000   A
 2003  08  13   3160.000   E
 2003  08  14   3150.000   E
 2003  08  15   3100.000   E
 2003  08  16   2900.000   E
 2003  08  17   2780.000   E
 2003  08  18   2620.000   E
 2003  08  19   2580.000   E
 2003  08  20   2500.000   E
 2003  08  21   2390.000   E
 2003  08  22   2270.000   E
 2003  08  23   2200.000   E
 2003  08  24   2100.000   E
 2003  08  25   2000.000   E
